seq,page_num,content,chapter_title,all_sections,count_words,count_sent,state,is_table,book_title,book_path
71,76,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV  Original Sheet No. 63d 
RIDER ANEM (Continued) 
Aggregated Net Energy Metering 
 
 
FAILURE TO COMPLY 
If the customer fails to comply with any of the requirements set forth in this Rider, the Company may disconnect the 
customer’s service from the Company’s electric system until the requirements are met, or the customer-generator 
facility is disconnected from the customer’s electric system. 
 
TERMS AND CONDITIONS 
The Terms and Conditions set forth in this tariff shall govern the provision of service under this Rider. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925    ",g    FAILURE TO COMPLY  TERMS AND CONDIT,[],177,5,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
72,77," 
ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV Twenty-Sixth Revised Sheet Replaces Twenty-Fifth Revised 
Sheet No. 64 
 
RIDER RGGI 
 
Regional Greenhouse Gas Initiative Recovery Charge 
 
A.  Applicability 
 
 
This Rider is applicable to Rate Schedules RS, MGS Secondary, MGS-SEVC, MGS Primary, AGS Secondary, AGS 
Primary, TGS, DDC, SPL and CSL.  Amounts billed to customers shall include a charge to reflect regional greenhouse 
gas initiative program costs.  Except where indicated otherwise, Rider “RGGI” will be determined annually based on 
projections of program costs (including an adjustment for variances between budgeted and actual prior year 
expenditures) and forecasts of kilowatt hour sales.  The charge (in dollars per kilowatt hour) will be computed by 
dividing the total annual amount to be recovered for by forecasted retail sales (in kilowatt hours).  
 
 
RGGI Programs 
 
 
Solar Renewable Energy Certificate (SREC) ($/kWh)            $0.000189 
This charge component is intended to recover net costs associated with the Solar Renewable Energy Certificate 
Program. 
 
Solar Renewable Energy Certificate (SREC II) ($/kWh)                        $0.000000 
This charge component is intended to recover net costs associated with the Solar Renewable Energy Certificate II 
Program. 
 
Transition Renewable Energy Certificate (TREC) ($/kWh)                                                      $0.000988 
This charge component is intended to recover net costs associated with the Solar Transition Incentive Program.  
 
Energy Efficiency Surcharge (EE) ($/kWh)                                                                              $0.000840 
This charge component is intended to recover the costs associated with the Energy Efficiency Program. 
 
Successor Solar Incentive Program (SuSI) ($/kWh)  $0.000379     
This charge component is intended to recover the costs associated with the Successor Solar Incentive Program. 
 
Community Solar Energy Program (CSEP) ($/kWh)             $0.000000 
This charge component is intended to recover the net costs associated with the Community Solar Energy Program. 
 
 
 
Total Rider RGGI Surcharge ($/kWh)  $0.002396 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue: August 26, 2022    Effective Date: September 1, 2022 
 
Issued by:  J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket Nos. ER22020114 and ER21060871 
 ",ER RGGI    Regional Greenhouse Gas Initi,[],457,16,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
73,78,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV        Fourth Revised Sheet Replaces Third Revised Sheet No. 65 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Intentionally Left Blank 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925    ",Intentionally Left Blank,[],92,4,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
74,79," 
ATLANTIC CITY ELECTRIC COMPANY               
BPU NJ No. 11 Electric Service - Section IV Third Revised Tariff Sheet Replaces Second Revised Tariff 
Sheet No. 66  
 
RIDER EDIT 
 
Excess Deferred Income Tax Credit 
 
 
 
AVAILABILITY 
This rider is applicable to Rate Schedules RS, MGS Secondary, MGS Primary, AGS Secondary, AGS Primary, TGS, 
DDC, SPL and CSL.   
 
Rider “EDIT” is to ensure the full amount of the Tax Cut and Jobs Act (TCJA) tax benefits associated with the non-
protected assets are returned to customers over a five (5) year period.  
 
The charge for each Rate Schedule is as follows: 
 
 
Rate Class    EDIT Credit (w/ SUT)   
RS     $                 (0.004884)  $ per kWh 
MGS Secondary     $                 (0.004789)  $ per kWh 
MGS Primary     $                 (0.000000)  $ per kWh 
AGS Secondary     $                 (0.002785)  $ per kWh  
AGS Primary     $                 (0.001621)  $ per kWh  
TGS Subtransmission     $                 (0.000605)  $ per kWh  
TGS Transmission     $                 (0.000630)  $ per kWh  
SPL/CSL     $                 (0.019798)  $ per kWh 
DDC     $                 (0.003515)  $ per kWh 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  July 1, 2022    Effective Date: September 1, 2022 
 
Issued by:  J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER20120746 
   ",et No. 66     RIDER EDIT    Excess Defer,[],313,8,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
75,80,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV        Second Revised Sheet Replaces First Revised Sheet No. 67 
 
ZERO EMISSION CERTIFICATE (“ZEC”)  
RECOVERY CHARGE 
 
APPLICABILITY: The Zero Emission Certificate Recovery Charge (“Rider ZEC” or “ZEC Charge”) provides a 
charge for the recovery of costs associated with the Zero Emission Certificate Program directed by the Board of 
Public Utilities (“BPU” or “Board”) as detailed below.  The ZEC Charge is applicable to all kWh usage of any Full 
Service Customer or Delivery Service Customer. 
 
Rate Component ($ per kWh) 
 
  Excluding SUT  Including SUT 
ZEC Charge  $0.004000  $0.004265 
ZEC Reconciliation Charge  $(0.000078)  $(0.000083) 
Total ZEC Charge  $0.003922  $0.004182 
 
 
Pursuant to the BPU’s Zero Emission Certificate Charge Order dated November 19, 2018 in BPU Docket No. 
EO18091003, the Board approved the implementation of a non-bypassable, irrevocable ZEC Charge of $0.004000 
per kWh for all customers.  The ZEC Charge reflects the emission avoidance benefits of the continued operation of 
selected nuclear plants as determined in L. 2018, c. 16 (the “ZEC Law”).  The ZEC Charge has been set at the rate 
specified in the ZEC Law and may be adjusted periodically by the Board, in accordance with the methodology 
provided for in the ZEC Law. 
 
In accordance with the ZEC Law, the proceeds of the ZEC Charge will be placed in a separate, interest-bearing 
account and will be used solely to purchase ZECs and to reimburse the Board for its reasonable, verifiable costs 
incurred to implement the ZEC program. Refunds will be provided to the customers served under each of the 
Company’s rate schedules in proportion to the ZEC Charge revenues contributed by the rate schedule.  
 
The ZEC Charge will become effective upon the issuance of the April 2019 Board Order in BPU Docket No. 
EO18080899.   
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  April 21, 2022  Effective Date:  May 1, 2022 
 
Issued by:  J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company 
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the BPU 
Docket Nos. EO18080899 and EO21101179 
 
 
 ",CERTIFICATE (“ZEC”)   RECOVERY CHARGE,[],455,15,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
76,81," 
ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV                      Second Revised Sheet Replaces First Revised 
Sheet No. 68 
RIDER IIP 
Infrastructure Investment Program  
 
APPLICABILITY: 
 
This rider is applicable to Rate Schedules RS, MGS Secondary, MGS Primary, AGS Secondary, AGS Primary, 
TGS, DDC, SPL and CSL, and Rider STB. 
 
This charge provides for the full and timely recovery of revenue requirements associated with the Infrastructure 
Investment Program (“IIP”) projects subject to the IIP recovery rules, codified at N.J.A.C. 14:3-2A.1 et seq., as 
approved by the New Jersey Board of Public Utilities.  
 
The following table provides the rates for the IIP, including (“SUT”). For billing presentation purposes these rates 
are to be added to the base distribution rates for each Rate Schedule. This applies to the distribution charges for 
the Rate Schedules on the following Tariff Sheets: 5, 11, 14, 17, 19, 29, 29a, 31, 36, 37,37a, 40, and 44. These 
rates are subject to all other applicable charges and taxes in accordance with the underlying rate schedule’s 
distribution rates.  
      
RATE      IIP   
SCHEDULE    Rate                Billing Units  
 
RS    $ 0.001282  Per kWh 
 
MGS Secondary    $ 0.04                     Per kW 
    $ 0.001095  Per kWh 
 
MGS Primary    $ 0.03   Per kW 
    $ 0.000758  Per kWh 
 
AGS Secondary    $ 0.24   Per kW 
 
AGS Primary    $ 0.17   Per kW 
 
TGS Sub Transmission  $ 0.06   Per kW 
 
TGS Transmission   $ 0.04   Per kW 
 
SPL/CSL    $ 0.27    Per lamp per month 
 
DDC 
Service and Demand (per day per connection)  $ 0.002775   
Energy (per day for each kW of effective load)  $ 0.013367   
 
RIDER STB         
MGS Secondary    $ 0.00   Per kW 
MGS Primary    $ 0.00   Per kW 
AGS Secondary    $ 0.02    Per kW 
AGS Primary    $ 0.02   Per kW 
TGS – Sub Transmission  $ 0.00   Per kW   
TGS – Transmission  $ 0.00   Per kW   
 
 
 
 
Date of Issue: March 31, 2022    Effective Date: April 1, 2022 
 
Issued by: J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER21111206 
 
 ",68  RIDER IIP  Infrastructure Investment,[],481,13,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
77,82," 
ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV  Original Sheet No. 69 
 
RIDER CIP 
CONSERVATION INCENTIVE PROGRAM RECOVERY CHARGE 
APPLICABILITY: 
 
This rider is applicable to Rate Schedules RS, MGS Secondary, MGS Primary, AGS Secondary, AGS Primary, 
and TGS and TGS Sub Transmission. The Company’s CIP shall be based on the differences between actual and 
allowed revenue per customer during the preceding annual period. This adjustment will be effectuated through a 
credit or surcharge applied to customers’ bills during the adjustment period. The credit or surcharge will also be 
adjusted to reflect prior year under or over recoveries pursuant to Rider “CIP”. The Company at its discretion will 
make annual filings. 
 
The Company’s CIP Recovery Charge including sales and use tax to be effective on and after the date 
indicated below is as follows: 
 
Rate Schedule  Rate   
Residential  $0.000000  per kWh 
MGS Secondary  $0.000000  per kWh 
MGS Primary  $0.000000  per kWh 
AGS Secondary  $0.00  per kW 
AGS Primary  $0.00  per kW 
TGS Sub Transmission  $0.00  per kW 
TGS Transmission  $0.00  per kW 
 
I. DEFINITION OF TERMS AS USED HEREIN: 
 
1. Actual Number of Customers 
- The Actual Number of Customers (“ANC”) shall be determined on a monthly basis for each Rate Schedule, 
to which the CIP applies. The ANC shall equal the aggregate actual monthly customer charge revenue for 
each class of customers subject to the CIP as recorded on the Company’s books, divided by the customer 
charge rate applicable to such class of customers in each Rate Schedule. 
 
2. Actual Revenue Per Customer 
– The Actual Revenue per Customer (“ARC”) shall be determined in dollars per customer on a monthly basis 
for each Rate Schedule, to which the CIP applies. The ARC shall equal the aggregate actual booked variable 
margin revenue per applicable rate schedule for the month as recorded on the Company’s books divided by 
the Actual Number of Customers for the corresponding month. Actual revenues shall include Distribution 
Kilowatt-hour and Distribution Kilowatt demand charges, as well as any PowerAhead and Infrastructure 
Investment Program revenues, and shall not include the customer charge and any non-base rate charges 
such as the Societal Benefits, Non-Utility Generation, Regional Greenhouse Gas Initiative Recovery (“RGGI”), 
Securitization, or the Zero Emission Certificate (“ZEC”) Charges. 
 
3. Adjustment Period 
– Shall be the year beginning immediately following the conclusion of the Annual Period. 
 
4. Annual Period 
– Shall be the twelve consecutive months from July 1st of one calendar year through June 30th of the 
following calendar year. 
 
5. Average 13 Month Common Equity Balance 
– Shall be the average of the beginning and ending common equity balances based on the latest 
publicly available financials available before the end of the Annual Period. The Company shall 
provide the most recently available actual months plus forecasted data at the time of each Initial 
Filing. The forecasted data will be updated with actuals once the financial statements for the 
months have been disclosed. 
 
Date of Issue: June 28, 2021    Effective Date: July 1, 2021 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company 
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the 
BPU Docket Nos. EO20090621 and QO19010040 
 ",HARGE  APPLICABILITY:    Rate Schedule,[],690,23,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
78,83," 
ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV Third Revised Sheet Replaces Second Revised Sheet No. 69a 
 
RIDER CIP (continued) 
CONSERVATION INCENTIVE PROGRAM RECOVERY CHARGE 
 
6. Baseline Revenue per Customer 
– The Baseline Revenue per Customer shall be stated in dollars per customer on a monthly basis for each of 
the Rate Schedules, to which the CIP applies. The Baseline Revenue per Customer shall be calculated as 
the current variable margin revenue per rate schedule, including any revenue from PowerAhead and 
Infrastructure Investment  Program rate adjustments, divided by the number of customers from the most 
recent approved base rate case for the rate schedule. 
 
Baseline revenues shall include Distribution Kilowatt-hour and Distribution Kilowatt charges and shall not 
include the customer charge and any non-base rate charges such as the Societal Benefits, Non-Utility 
Generation Charge, RGGI, Securitization, or the ZEC Charges. 
 
The table below summaries the Board approved monthly Baseline Revenue per customer: 
 
  RS  MGSS  MGSP  AGSS  AGSP  TGSS  TGS 
Jan  $ 46.56  $ 127.67     $ 1,321.70  $ 1,693.56    $10,202.91    $ 7,067.00  $ 6,053.22  
Feb  $ 37.60  $ 108.77  $    885.59  $ 1,491.22  $ 7,154.14    $ 7,162.54        $ 6,182.00  
Mar  $ 34.20  $ 105.79  $ 1,515.35  $ 1,458.77  $ 8,534.63    $ 6,674.35   $ 6,790.34 
Apr  $ 33.27     $   97.21  $ 1,395.76  $ 1,688.45  $ 9,241.27    $ 7,236.19    $ 5,436.86  
May  $ 28.88  $   82.30  $    893.95  $ 1,440.98  $ 7,845.17    $ 6,347.33    $ 4,867.35  
June  $ 40.60  $ 105.37  $    512.13  $ 1,374.18  $ 7,384.28    $ 6,619.16    $ 5,263.43  
July  $ 76.19  $ 160.92  $ 1,483.91  $ 1,810.38  $ 9,968.55    $ 6,045.33    $ 3,282.03  
Aug  $ 85.64  $ 175.07  $ 1,637.30  $ 1,616.51  $10,101.50    $ 7,447.82    $ 6,705.79  
Sept  $ 68.96  $ 163.13  $ 1,350.12  $ 1,664.97  $ 8,994.03    $ 8,399.49    $ 6,212.86  
Oct  $ 38.18  $ 124.82  $    962.18  $ 1,323.06  $ 7,217.56    $ 6,716.53    $ 5,197.65  
Nov  $ 30.77  $ 102.39  $ 1,816.55  $ 1,612.46  $ 8,203.84    $ 6,217.44    $ 6,269.77  
Dec  $ 38.75  $ 106.02  $ 1,256.10  $ 1,492.37  $ 9,190.84    $ 3,103.75    $ 5,746.35  
 
 
7. Forecast Annual Usage 
– The Forecast Annual Usage shall be the projected total annual Kilowatt-hour sales or Kilowatt demand 
for all customers within the applicable Rate Schedules. The Forecasted Annual Usage shall be estimated 
based on normal weather. 
   
8. Cooling and Heating Degree Days (“CDD” & “HDD”) 
- CDD are the difference between 65°F and the mean daily temperature. The mean daily temperature is the 
simple average of the 24-hourly temperature observations for a day. HDD are used to measure the difference 
between 35°F and the mean daily temperature during winter weather. 
 
9. Actual Calendar Month CDD and HDD 
- The accumulation of the actual CDD and HDD for each day of a calendar month. 
 
10. Normal Calendar Month CDD and HDD 
- The level of calendar month CDD and HDD, to which the weather portion of this CIP applies. The normal 
calendar month CDD and HDD will be based on the twenty-year average of the National Oceanic and 
Atmospheric Administration (NOAA) First Order Weather Observation Station hourly observations at the 
Atlantic City Airport and will be updated annually. The base level of normal CDD and HDD for the defined 
winter and summer period months for the 20xx-20xx Periods are set forth in the table below: 
 
Date of Issue: September 29, 2022    Effective Date: October 1, 2022 
 
Issued by:  J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the BPU 
Docket No. ER22050323 
 
   ",ued)  CONSERVATION INCENTIVE PROGRAM REC,[],806,25,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
79,84," 
ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV  Original Sheet No.69b 
 
RIDER CIP (continued) 
CONSERVATION INCENTIVE PROGRAM RECOVERY CHARGE 
 
  Normal      Normal 
Month  Heating  Cooling 
 Degree Days  Degree Days 
January     
February     
March     
April     
May     
June     
July     
August     
September     
October     
November     
December     
 
11. Winter Period 
- Shall be the eight consecutive calendar months from October of one calendar year through May 
of the following calendar year. 
 
12. Summer Period 
- Shall be the three consecutive calendar months from July through September of the calendar year and 
starting    June of the following calendar year. 
 
II.  DETERMINATION OF THE CONSERVATION INCENTIVE PROGRAM 
 
1.  At the end of the Annual Period, a calculation shall be made that determines for each Rate Schedule 
the deficiency or excess to be surcharged or credited to customers pursuant to the CIP mechanism. The 
deficiency or excess shall be calculated each month by multiplying the result obtained from subtracting the 
Baseline Revenue per Customer from the Actual Revenue per Customer by the Actual Number of Customers, 
and then multiplying the resulting usage by the Margin Revenue Factor. 
 
2.  The weather-related change in customer usage shall be calculated as the difference between actual 
CDD and HDD and the above CDD and HDD multiplied by the weather normalization factors and multiplying 
the result by the margin revenue factors of this Rate Schedule to determine the weather-related deficiency or 
excess. The weather-related amount will be subtracted from the total deficiency or excess to determine the 
non-weather-related deficiency or excess. 
 
3.  Recovery of margin deficiency associated with non-weather-related changes in customer usage 
will be subject to a Basic General Service (“BGS”) savings test and a Variable Margin Revenue recovery 
limitation (“recovery tests”).  Recovery of non-weather-related margin deficiency will be limited to the 
smaller of (1) the level of BGS savings achieved when such savings are less than 75 percent of the non-
weather-related margin deficiency, i.e. BGS savings test, and (2) 6.5 percent of variable margins for the 
CIP Annual Period, i.e., Variable Margin Revenue recovery limitation.  Any amount that exceeds the 
above limitations may be deferred for future recovery and is subject to either or both recovery tests in a 
future year consistent with the amount by which either or both non-weather-related margin deficiency 
exceeded the recovery tests.  For the purposes of this calculation, the value of the weather-related 
portion shall be calculated as set forth in Section II.2 of this Rate Schedule. 
 
Date of Issue: June 28, 2021    Effective Date: July 1, 2021 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the BPU 
Docket Nos. EO20090621 and QO19010040 
 ",M RECOVERY CHARGE  Normal      Normal  M,[],591,23,new jersey,True,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
80,85," 
ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV  Original Sheet No. 69c 
 
RIDER CIP (continued) 
CONSERVATION INCENTIVE PROGRAM RECOVERY CHARGE 
 
4.  In addition, if the calculated Return on Equity (“ROE”) exceeds the allowed ROE from the utility's last 
base rate case by 50 basis points or more, recovery of lost revenues through the CIP shall not be allowed for 
the applicable filing period. For purposes of this section, the Company's rate of return on common equity shall 
be calculated by dividing the Company's net income for the applicable period as defined in the Average 13-
Month Common Equity Balance by the Company's average common equity balance for the same period, all 
as reflected in the Company's monthly reports to the Board of Public Utilities. The Company's Average 13-
Month Common Equity Balance shall be the ratio of Electric Distribution Net Plant (including the Electric 
Distribution allocation of Common Plant) to the total Company Net Plant for the Average 13 Month Common 
Equity Balance period multiplied by the Company’s total common equity for the same period. 
 
5.  The amount to be surcharged or credited shall equal the eligible aggregate deficiency or excess 
for all months during the Annual Period determined in accordance with the provisions herein, divided by 
the Forecast Annual Usage for the Rate Schedule. 
 
III. TRACKING THE OPERATION OF THE CONSERVATION INCENTIVE PROGRAM 
 
The revenues billed, or credits applied, net of taxes and assessments, through the application of 
the Conservation Incentive Program Rate shall be accumulated for each month of the Adjustment 
Period and applied against the CIP excess or deficiency from the Annual Period and any 
cumulative balances remaining from prior periods. 
 
NEW JERSEY SALES AND USE TAX (SUT) 
Charges under this Rider include a component for New Jersey Sales and Use Tax as set forth in Rider SUT. 
 
CORPORATE BUSINESS TAX (CBT) 
Charges under this rate schedule include a component for Corporate Business Taxes as set forth in Rider CBT. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue: June 28, 2021    Effective Date: July 1, 2021 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the BPU 
Docket Nos. EO20090621 and QO19010040 
 
 
 ",AM RECOVERY CHARGE  III. TRACKING THE OP,[],458,14,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
81,86,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV  Original Sheet No. 70 
 
RIDER RNEM 
Remote Net Energy Metering 
 
Limitations and Qualifications for Remote Net Metering (BPU Docket No. QO18070697, Orders dated 
September 17, 2018 and August 18, 2021)  
 
The Clean Energy Act, P.L. 2018, Chapter 17, Section 6 required the BPU to establish an application and approval 
process to facilitate Remote Net Metering in which a public entity certified to act as a host customer with a solar 
electric energy project may allocate credits to other public entities within the same electric public utility service territory. 
On September 17, 2018, the Board established the application and approval process and defined public entity for 
Remote Net Metering, in Docket No. QO18070697; this process was further clarified by Order dated August 18, 2021.  
 
To qualify for Remote Net Metering a customer must be a public entity, which is a State entity, school district, county, 
county agency, county authority, county community college, municipality, municipal agency, municipal authority or 
public  university  that  has  completed  the  BPU-approved  application  process  and  received  BPU  approval  for 
certification as a participant eligible to receive Remote Net Metering credits. A host customer is a public entity that 
proposes to host a solar electric generation facility on its property in the Atlantic City Electric Co. (“ACE” or the 
“Company”) service territory. The entities designated to receive credits are considered to be receiving customers.  
Receiving customers must be public entities also located in the ACE service territory. Both the host customer and the 
receiving customer must be a customer of record of ACE.  Receiving customers must maintain positive bill payment 
practices on their ACE account to remain eligible for credits. There may be no more than 10 receiving customer 
accounts per host customer.  Host customer and receiving customers must be served by Basic Generation Service 
(“BGS”) or be supplied by the same (third-party) energy supplier.  None of the accounts can be included in a previous 
aggregation for another qualified customer facility or be a NEM customer.   
 
Eligible public entities must follow the established application and approval process to certify public entities to act as 
a host customer for Remote Net Metering, requiring submittal of the BPU-approved form of “Public Entity Certification 
Agreement” used by the host customers and receiving customers, which shall be fully executed and provided to ACE 
and the BPU, reviewed by the Staff of the BPU, and approved by the BPU prior to the application of any Remote Net 
Metering credits. The Public Entity Certification Agreement is available on the New Jersey Clean Energy Program 
website as well as the Company’s website in the section dedicated to information regarding net metering and 
interconnection processes. The standard form “Public Entity Certification Agreement” must be fully executed by the 
host customer and each receiving customer, be accompanied by the BPU-approved standard form of Interconnection 
Application (Part 1) as used for all net metered projects and be delivered to both BPU Staff and the Company. The 
Company and BPU Staff will review the Public Entity Certification Agreement for administrative completeness. Within 
10 business days, the Company will provide its input to BPU Staff, whereupon BPU Staff will issue a notice of its 
findings to the contact person listed on the form. Following the issuance of a notice of administrative completeness, 
the Company will have 20 business days to review the application for eligibility and feasibility, including the proposed 
system size and all account information and make a recommendation to BPU Staff to approve or deny. In the case of 
a recommendation of denial, the Company will provide to BPU Staff a description of the deficiencies and potential 
means to correct the deficiencies. BPU Staff will present the fully executed “Public Entity Certification Agreement” 
and Part 1 of the Interconnection application to the Board with a recommendation for approval or denial.  The 
Company, contingent on the cooperation of the Public Entity Applicant(s), will continue to perform any additional 
technical processing of the eligible public entities’ interconnection application, subject to the Board’s final approval or 
denial. ACE is not responsible for resolving disputes which may arise between host customer and receiving 
customers.      
 
Host Customer Solar Electric Generator Sizing for Remote Net Metering: The size of a host customer’s solar 
electric generation facility shall be limited to the installed capacity that can produce electricity on an annual basis in 
an amount not to exceed the total average usage of the applicable host customer’s electric account(s) with the 
Company. The host customer is not required to use more than one account for purposes of sizing the solar electric 
generation facility. However, the solar facility must be located on property containing at least one Company electric 
meter for the host customer. The host customer must identify which account(s) to use to calculate the total average 
usage for the previous 12 months of consumption in kWhs. The total quantity of annual, historic consumed kWh will 
be divided by the number of accounts, if more than one account is used, and 1,200 annual kWh per kilowatt 
(“kWdc”) to arrive at the maximum capacity for the solar electric generation facility in kWs (“kWdc” and “kWac”).  
 
Date of Issue:  July 29, 2022    Effective Date: August 1, 2022 
Issued by: J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ET21101152   ",s and Qualifications for Remote Net Mete,[],1108,32,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
