seq,page_num,content,chapter_title,all_sections,count_words,count_sent,state,is_table,book_title,book_path
230,238,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
In  November  2018,  the  Agency  and  Program  Administrator  initiated  a  series  of  stakeholder 
engagement sessions to share draft program details with the public and invite written feedback, 
which  was  considered  in  planning  the  implementation  of  the  Illinois  Solar  for  All  Program.  
Stakeholder feedback sessions were held on a number of topics, including Environmental Justice 
Communities,  Job  Training,  Approved  Vendor  Registration,  Grassroots  Education,  Third  Party 
Program  Evaluation,  Consumer  Protection,  and  Project  and  Participant  Eligibility.    These 
opportunities to engage the public helped ensure that the process of finalizing program protocols 
and requirements was transparent and responsive to input from stakeholders from the solar 
industry, environmental advocates, and low-income advocates. 
The program began accepting applications for registering Illinois Solar for All Approved Vendors on 
February 19, 2019, and opened for project applications on May 15, 2019. Due to anticipated high 
interest in the program’s incentives for new low-income solar installations, the program launch 
included an initial project application window for the 2018-2019 program year of 30 days for Low-
Income Community Solar projects and 45 days for Low-Income Distributed Generation and Non-
Profit/Public Facilities projects. Forty-five Low-Income Community Solar applications (totaling 
nearly 60 MW of capacity), 28 Non-Profit/Public Facilities applications (totaling over 3 MW of 
capacity), and one Low-Income Distributed Generation application (2 MW of capacity) applied during 
that initial window. The applications for Low-Income Community Solar and Non-Profit/Public 
Facility projects exceeded allocated sub-program budgets for the program year, while the Low-
Income Distributed Generation sub-program featured application levels below the allocated sub-
program budget.  Five Low-Income Community Solar projects (totaling 4 MW of capacity), and seven 
Non-Profit/Public Facility projects (1.3 MW of capacity) were selected. The community solar projects 
were selected using the project selection protocol (as discussed further in Section 8.10.2) while all 
the eligible Non-Profit/Public Facility projects were selected (the volume of project applications in 
that sub-program dropped below the annual sub-program budget after some were deemed ineligible 
during review). The one distributed generation applicant project withdrew.  In the latter two sub-
programs, unused 2018-2019 sub-program budget was rolled over to the respective 2019-2020 sub-
program budget. 
For the 2019-2020 Program Year, 30 Low-Income Community Solar projects (54.5 MW), 20 Non-
Profit/Public Facilities projects (2.7 MW), and 11 Low-Income Distributed Generation projects (2 
MW) applied during the initial project application window. Eligible applications for Low-Income 
Community Solar projects exceeded the allocated sub-program budget for that program year, so the 
project selection protocol was executed for the Low-Income Community Solar sub-program. Four 
community solar projects were selected (totaling 4 MW of capacity).  The Non-Profit/Public Facilities 
sub-program reopened on October 25, 2019 for rolling project applications and closed on February 
26, 2020 after 24 projects (totaling 2.8 MW of capacity) were approved for the program year.  
Applications for the Low-Income Distributed Generation sub-program did not fill the available 
budget and that sub-program reopened for rolling project applications on October 1, 2019.  One 
multi-family (2 MW) and nine single-family distributed generation projects (totaling 58 kW) were 
approved by the ICC before the program closed on May 31, 2020.   
For the 2020-2021 Program Year, 17 Low-Income Community Solar projects (over 35 MW), 33 Non-
Profit/Public Facilities projects (4.9 MW), and 7 multi-family unit (0.354 MW) were submitted during 
the initial project application windows. Eligible applications for Low-Income Community solar 
projects exceeded the allocated sub-program budget for the program year, so the project selection 
230 
 ",8. Illinois Solar for All ,[],849,23,illinois,False,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
231,239,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
protocol was executed for the Low-Income Community Solar program.  Three community solar 
projects were selected (totaling 4.5 MW of capacity).  Eligible applications for the Non-Profit/Public 
Facilities sub-program also exceeded the allocated sub-program budget for the program year, so the 
project selection protocol was executed and 18 projects (2.4 MW) were selected, and an additional 
project (0.3 MW) from the waitlist was able to be approved when funding was made available 
following  a  project  withdrawal  from  the  program.    Again,  applications  for  the  Low-Income 
Distributed Generation sub-program did not fill the available budget and reopened for rolling project 
applications on July 20, 2020.  A total of nine multi-family units (0.424 MW) and 53 single-family 
distributed generation projects (0.295 MW), totaling 0.719 MW, were approved by the ICC before the 
program year closed on May 31, 2021. 
Figure 8-1: ILSFA Program Years 1-3 Project Applications and Selections 
 
Illinois Solar For All applications submitted and selected for program years 1-3 (2018-19 through 2020-
21) 
For the 2021-2022 Program Year, 162 Distributed Generation Projects totaling 1,321.71 kW (160 
single-family and small multifamily, and 2 5+ unit multifamily) applied before the program year 
ended on May 31, 2022. Forty-eight Non-Profit/Public Facilities Projects (5.8 MW) applied during 
the initial application window and eligible applications exceeded the allocated sub-program budget 
for the program year. Project selection occurred on August 11, 2021 and 20 Projects (2.4 MW) were 
selected (two projects had incentive values larger than the remaining funds and needed to resize 
their projects or accept a lesser incentive value, and one eventually withdrew). All twenty of those 
projects were approved by the ICC, although three withdrew after ICC approval, leaving a total 
capacity of 2.1 MW in the 17 remaining approved projects.  Ten projects on the waitlist that were 
eligible for the additional funding, and all were approved by the ICC, but one of those later withdrew. 
A rolling submission window opened on March 21, 2022 to provide an opportunity for additional 
Non-Profit/Public Facilities projects to be submitted to utilize the additional Utility funding made 
available by Public Act 102-0662, described in Section 8.4.3.  Seventy-two total Non-profit/Public 
Facilities projects were submitted and 41 were found eligible and approved by the ICC for a total of 
5.619  MW.  The  program  year  application  window  for  low-income  community  solar  project 
applications opened on August 23, 2021.  Thirteen projects (16.8 MW) were submitted, and eligible 
231 
 ",8. Illinois Solar for All ,[],580,16,illinois,False,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
232,240,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
projects exceeded the allocated sub-program budget. Project selection was conducted on October 27, 
2021 resulting in the selection of three projects (4.4 MW), which were approved by the ICC on 
November 18, 2021.  Two projects withdrew, each at 1,950 kW, and the remaining project is 500 kW.  
Six projects were on the waitlist and were eligible for the additional funding described in Section 
8.4.3.  Five of those projects (6.905 MW) were approved by the ICC.  In total, 6 community solar 
projects totaling 7.405 MW were approved and funded within the Program Year. 
8.4.  Funding and Budget 
The Illinois Solar for All Program is funded through three sources. First, the Renewable Energy 
Resources Fund pursuant to Section 1-56(b)(2) of the IPA Act; second, funds from the renewable 
energy resources budgets of the utilities pursuant to Section 1-75(c)(1)(O) of the IPA Act; and third, 
potential additional funds from the renewable resources budgets of the utilities pursuant to Section 
16-108(k) of the Public Utilities Act. 
8.4.1.  Funding 
Section 1-56(b)(2) envisions the Illinois Solar for All Program being funded through the state-held 
Renewable Energy Resources Fund and from the utility RPS budgets. As of August 23, 2022, the 
balance of the Renewable Energy Resources Fund is $128,888,591,462 while existing commitments 
from the Fund for contracts from the Supplemental Photovoltaic Procurements total $2.5 million463 
and for Illinois Solar for All from the first three program years, $47.7 million. This implies $78.7 
million of RERF funds remain available for Illinois Solar for All.  Prior to the 2018-2019 program year 
(i.e., at the outset of the Program), before the Agency had paid any administrative costs to its Program 
Administrator, $150.0 million of RERF funds were available for Illinois Solar for All; this is the figure 
the Agency will use in this Section in explaining sub-program allocations from the RERF.   
Prior to the enactment of Public Act 99-0906, the Renewable Energy Resources Fund received 
Alternative Compliance Payments each fall from Alternative Retail Electric Suppliers as part of their 
RPS compliance obligations. Under the revisions to Section 16-115D of the PUA contained in Public 
Act 99-0906, those payments were no longer made to the Fund as of June 1, 2017; rather, they were 
now made to the utilities, and were be paid to the utilities through Fall 2019.464 With those payments 
no longer being made into the RERF, there is no new revenue that will be deposited into the Fund.  
The RERF’s previously lower balance was due to the fact that on August 10, 2017, $150 million was 
transferred from the Renewable Energy Resources Fund to the General Revenue Fund pursuant to 
the borrowing provisions contained in Section 5h.5 of the State Finance Act.465 Thirty-seven and a 
half million dollars was paid back into the RERF in April of 2019,466 and the remainder of borrowed 
funds are required by law to be paid back to the Renewable Energy Resources Fund within five years 
 
462 This balance reflects the repayment of funds that had been lent to the state’s General Revenue Fund and Health Insurance Reserve 
Fund, as discussed below. 
463  The commitments consist of REC delivery contracts previously entered into and are being paid, or will be paid, over a five-year REC 
delivery schedule (invoiced quarterly) depending on when individual systems under contract were completed and began REC deliveries. 
464 See 220 ILCS 5/16-115D(i); after May 31, 2019, the ARES will no longer have any future Alternative Compliance Payment obligations, 
although “alternative retail electric suppliers and electric utilities operating outside their service territories shall be obligated to make all 
alternative compliance payments that they were obligated to pay for periods through and including May 31, 2019, but were not paid as of 
that date.” Those payments are due to by September 1, 2019. 
465 30 ILCS 105/5h.5(b).  
466 https://illinoiscomptroller.gov/financial-data/state-revenues/by-
fund/?FundSel=0836&FundGrpSel=&FundCatSel=&FundTypeSel=&GroupBy=Agcy&FY=18&ShowMo=Yes&submitted. 
232 
 ",8. Illinois Solar for All ,[],816,26,illinois,False,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
233,241,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
(i.e., by August 10, 2022).467  As described above, two additional transfers of $10 million were also 
made in 2020 under this same authority. Repayments into the Fund have been made including $4 
million in September 2021, $10 million in December 2021, $10 million in January 2022, and the 
remaining balance of $108.5 million in March 2022.   
Section 5h.5(b) contains a provision that when the RERF (or for that matter other state funds that 
had similar transfers),   
ha[s] insufficient cash from which the State Comptroller may make expenditures 
properly supported by appropriations from the fund, then the State Treasurer and State 
Comptroller shall transfer from general funds to the fund only such amount as is 
immediately necessary to satisfy outstanding expenditure obligations on a timely basis. 
Likewise, that Section also provides for, 
continuing authority for and direction to the State Treasurer and State Comptroller to 
reimburse the funds of origin from general funds by transferring to the funds of origin, 
at such times and in such amounts as directed by the Comptroller when necessary to 
support appropriated expenditures from the funds, an amount equal to that transferred 
from them plus any interest that would have accrued thereon had the transfer not 
occurred…   
While those borrowed funds have been repaid, should there be future borrowing under these 
provisions and the RERF balance became insufficient for payments under any new contractual 
obligations, these provisions would allow the Agency to make expenditures from the RERF prior to 
the repayment of the transferred amount—i.e., to operate as though the RERF’s balance were at its 
original amount, even if transferred funds have not yet been moved back into the RERF. In addition, 
the Agency understands that the State Comptroller will coordinate with the Agency to make sure that 
any appropriated expenditures that the Agency makes through new contractual commitments are 
honored by ensuring that the balance of the RERF is at all times sufficient to make timely payments 
on contracts. While the Agency understands that these transfers from the RERF have caused 
consternation, based on the assurances contained in the law, it does not believe that the transfers 
necessitate any adjustments to its proposed Illinois Solar for All program design, structure, and 
budget. 
8.4.2.  Illinois Solar for All program design, structure, and budget  
For the Low-Income Distributed Generation Initiative, the Low-Income Community Solar Project 
Initiative, and Incentives for Non-Profits and Public Facilities sub-programs the Agency plans to 
allocate up to $16.5 million per program year from the RERF for use for the Illinois Solar for All 
Program (the Low-Income Community Solar Pilot Projects sub-program is conducted through a 
different process that allocates funds to each procurement event rather than program year).468 In the 
First Revised Plan, the Agency clarified that this allocation will be on an accrual basis, meaning that 
the amount allocated sets aside that much funding for selected applications during that program year, 
but are likely to actually be expended in future years in many cases due to the development timeline 
 
467 Section 5h.5 was initially created by Public Act 100-0023 and set the repayment time at two years from initial transfer. This transfer-
back deadline was subsequently amended to four years by Public Act 101-0010 and then to five years by Public Act 102-0016. 
468 As stated in Section 2.6.1, a program year for ILSFA corresponds to an energy delivery year and thus starts June 1 of each year. Therefore, 
a program year starts one month earlier than the state fiscal year, which begins July 1. 
233 
 ",8. Illinois Solar for All ,[],723,14,illinois,False,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
234,242,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
of photovoltaic projects (RECs are paid for upon energization). Unallocated RERF funds from any 
program year for a given sub-program would roll over and increase the balance available for the 
subsequent program year for that sub-program. 
Table 8-1: RERF Funding for Illinois Solar for All 469 
Low-Income   
Distributed  Low-Income  Incentives for Non-  
Generation  Community Solar  Profits and Public  Total 
Funding Source  Incentives470  Project Initiative  Facilities 
RERF Allocation Percent  35%  40%  25%  100% 
Previously allocated* for 
2018-2019 through 2021-  $18,000,000    $30,000,000    $12,000,000   $80,000,000471 
2022 Program Years 
Allocated* for 
$5,775,000   $6,600,000   $4,125,000   $16,500,000  
2022-2023 Program Year 
Allocated* for 
$5,775,000   $6,600,000   $4,125,000   $16,500,000  
2023-2024 Program Year 
* RERF funds not allocated within a sub-program for a program year will roll over to the next program year for that same 
sub-program. 
Allocations are based on $150 million of the RERF available for Illinois Solar for All at the time of the 
Initial Plan development, and assume continuing level support from the RERF for the three non-pilot 
sub-programs in the 2022-2023, 2023-2024, and 2024-2025 program years (which, if fully allocated, 
would eventually deplete the RERF, leaving only utility-supplied funding available for program years 
after 2024-2025). 
The funds allocated from the RERF are allocated according to the percentages specified in Section 1-
56(b)(2) of the Act as modified by Public Act 102-0662, namely 35% combined for the Low-income 
Single-Family and Small Multifamily Incentive and the Low-income Large Multifamily Solar Incentive 
sub-programs, 40% to the Low-Income Community Solar Project Initiative sub-program, and 25% 
for the Incentives for non-profits and public facilities sub-program. 
Prior to the enactment of Public Act 102-0662, Section 1-56(b)(2)(D) set aside 25% of the RERF for 
Low-Income Community Solar Pilot Projects, which was $37.5 million. As discussed further in Section 
8.5.7, the Agency set a budget of $20 million for the first Low-Income Community Solar Pilot Project 
procurement held in December 2019 and two projects were selected. Public Act 102-0662 repealed 
this subsection and there will be no subsequent procurements.  
After  accounting  for  all  payments  under  the  Supplemental  Photovoltaic  Procurement  process 
pursuant to Section 1-56(i) of the IPA Act, as well as all payments under Illinois Solar for All contracts, 
whenever the balance of the RERF falls under $5,000, then the RERF shall be inoperative and any 
remaining funds shall be transferred to the Supplemental Low-Income Energy Assistance Fund for 
 
469 The annual RERF sub-program budgets stated above are gross budgets before deducting administrative, evaluation, & grassroots 
education costs; the budgets actually available for REC incentives will be net of those costs. 
470 This includes both the Low-income Single-Family and Small Multifamily Incentive and the Low-income Large Multifamily Solar 
Incentive. 
471 This includes $20,000,000 allocated to Low-income Community Solar Pilot Procurement projects from the procurement conducted in 
2019. That sub-program of Illinois Solar for All was repealed by Public Act 102-0662. 
234 
 ",8. Illinois Solar for All ,[],710,16,illinois,True,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
235,243,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
use in the Low-Income Home Energy Assistance Program, as authorized by the Energy Assistance 
Act.472 
8.4.3.  Utilities Annual Funding Available 
Section 1-75(c)(1)(O) under Public Act 99-0906 contained a provision that allocated the greater of 
$10 million or 5% of “fund available under the plan” to Illinois Solar for All. Under Public Act 102-
0662, this language was updated: 
The long-term renewable resources procurement plan shall allocate up to $50,000,000 
per delivery year to fund the programs, and the plan shall determine the amount of 
funding to be apportioned to the programs identified in subsection (b) of Section 1-56 
of this Act; provided that for the delivery years beginning June 1, 2021, June 1, 2022, and 
June 1, 2023, the long-term renewable resources procurement plan may average the 
annual budgets over a 3-year period to account for program ramp-up. For the delivery 
years beginning June 1, 2021, June 1, 2024, June 1, 2027, and June 1, 2030 and [sic] 
additional $10,000,000 shall be provided to the Department of Commerce and Economic 
Opportunity to implement the workforce development programs and reporting as 
outlined in Section 16-108.12 of the Public Utilities Act.  
As discussed in Section 2.9.1, the Agency understands the above statutory provision to refer to funds 
collected by utilities through RPS riders under Section 1-75(c)(6) of the Act and Section 16-108(k) of 
the PUA. Public Act 102-0662 increased the previous $10,000,000 annual allocation of utility funds 
to $50,000,000. For the 2021-2022, 2022-2023, and 2023-2024 delivery years, the Agency is allowed 
to determine the allocation to allow for a ramping up at an average of $50,000,000 per year for those 
three program years, then will allocate $50,000,000 each year towards Illinois Solar for All.  
As the 2021-2022 delivery year was already underway when Public Act 102-0662 was enacted, it 
raised the question of how the annual allocation of utility funding for the 2022-2023 delivery year 
had already been established through the Revised Long-Term Plan approved by the Commission in 
2020. On January 10, 2022 the Agency filed a petition with the Illinois Commerce Commission 
seeking to have a limited reopening of the Revised Long-Term Plan to update the 2022-2023 delivery 
budget year allocation of utility RPS funds to conform with Public Act 102-0662.473 To maximize 
opportunities in the Illinois Solar for All Program the Agency proposed an immediate ramp-up to $50 
million. The Commission approved the IPA’s petition on March 3, 2022, and the current Illinois Solar 
for All budget has been updated accordingly. As a result of this funding increase a rolling submission 
window for the Non-Profit/Public Facility category opened on March 21, 2022, to accommodate the 
additional subprogram budget and accepted project submissions through the end of the 2021-2022 
Program Year on May 31, 2022.  
For the 2022-2023 and 2023-2034 delivery years the Agency will continue allocating $50 million per 
year from utility collected fund. 
These funds are supplied by each utility based on the allocation percentages contained in Section 
3.4.1.  
 
472 20 ILCS 3855/1-56(b-10). 
473 See: https://www.icc.illinois.gov/docket/P2019-0995/documents/319359. 
235 
 ",8. Illinois Solar for All ,[],684,17,illinois,False,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
236,244,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
Section 1-56(b)(2), as updated by Public Act 102-0662, now requires that utility funding initially be 
allocated to the sub-programs at the same percentages as the RERF funds, as dictated by that same 
section (35% combined allocation to the Low-income Single Family and Small Multifamily Solar and 
the Low-income Multifamily Solar sub-programs, 40% to the Low-Income Community Solar Project 
Initiative, and 25% to Incentives for Non-Profits and Public Facilities).  In this 2022 Plan, the Agency 
will continue the approach described in the Initial Plan and now required under Section 1-56(b)(2) 
for the 2021-2022 program year. As this allocation of utility funding to the sub-programs is not 
required by law after the initial allocation, the Agency may adjust utility funding between those sub-
programs on an as-needed basis after the 2022-2023 program year if there are available funds in one 
sub-program and higher demand in another sub-program, with the exception that funds for the 
Distributed Generation sub-program will not be reallocated.474  
For each of the sub-programs, approved project applications within a program year will be first 
funded by the utility funds, and then by the RERF funds. The reason for this approach is that utility 
funds are that not spent within five years of when they are collected may be returned to ratepayers 
through a reconciliation process,475 while RERF funds are not subject to the same reconciliation and 
refund mechanism.  Unallocated RERF funds within a sub-program from each program year would 
be rolled over to the following program year. 
The funding for job training programs provided by the Department of Commerce and Economic 
Opportunity (“DCEO”) under Section 16-108.12 of the PUA is noted in the budget discussion in 
Chapter 3. As those funds are not directly part of the Illinois Solar for All Program as managed by the 
Agency, those funds are not included in this budget discussion. (The intersection between the Illinois 
Solar for All Program and the job training programs is discussed in Section 8.9.1) 
8.4.4.  Section 16-108(k) Funding (Now Inoperable) 
Prior  to  the  enactment  of  Public  Act  102-0662,  Section  16-108(k)  of  the  Public  Utilities  Act 
contemplated a possible situation in which the total amount of funds appropriated by the General 
Assembly from the Renewable Energy Resources Fund during the period between June 1, 2017 and 
August 1, 2018 is less than $200,000,000, creating a “funding shortfall” and a mechanism to 
potentially address that shortfall.  This provision has now been removed from Section 16-108(k). For 
a discussion of this now inoperable mechanism, please refer to Section 8.4.3 of previous versions of 
the Long-Term Plan. 
8.4.5.  Setting Budgets 
The Agency has developed the Illinois Solar for All Program under the assumption that the funds 
available for the 2022-2023 and 2023-2024 delivery years will be funds from the RERF and the 
utility-supplied funds identified in Section 8.4.3.  Table 8-2 provides a summary of the Illinois Solar 
for All funding.   
As discussed in Section 8.5.1, 25% of funds in each sub-program category will be reserved for the 
Energy Sovereignty Fund that is intended to promote ownership for eligible customers. 
 
474 See Section 8.5.3.1. 
475 See 220 ILCS 5/16-108(k). 
236 
 ",8. Illinois Solar for All ,[],711,21,illinois,False,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
237,245,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
Table 8-2: Total Illinois Solar for All Budgets476 
Low-Income Distributed 
Generation Incentives  
(Low-Income Single-Family and  Low-Income  Incentives for Non-
Small Multifamily Solar; Low- Community Solar  Profits and Public 
Funding Source  Income Large Mu ltifamily Solar)  Project Initiative  Facilities 
Percentage 
Allocation  35%  40%  25% 
2022-2023 Program Year 
RERF  $5,775,000  $6,600,000   $4,125,000  
Utility   $17,500,000   $20,000,000   $12,500,000  
Total   $23,775,000  $26,600,000  $16,125,000 
2023-2024 Program Year 
RERF  $5,775,000   $6,600,000   $4,125,000  
Utility  $17,500,000   $20,000,000   $12,500,000  
Total   $23,775,000  $26,600,000  $16,125,000 
8.4.6.  Payment Structure 
The Illinois Solar for All Program is structured so that the Agency “may pay for such renewable 
energy credits through an upfront payment per installed kilowatt of nameplate capacity paid once 
the device is interconnected at the distribution system level of the interconnecting utility and verified 
as energized.”477  Section 7.10.5 describes the options for the capacity factor used in the Adjustable 
Block Program to convert kilowatt size of a project to the number of RECs the system would be 
expected to generate over 15 years and those same options apply to Illinois Solar for All. For each 
approved system, the Program Administrator will calculate a 15-year REC delivery quantity. Illinois 
Solar for All Approved Vendors will have the option of using a PVWatts calculated capacity factor 
(stated relative to a system’s nameplate capacity in AC rating) automatically computed by the 
application platform, or propose an alternative capacity factor based upon an analysis conducted 
using an equivalent tool. Alternative capacity factors may be proposed as part of each system’s 
application and will be subject to review and approval by the Program Administrator. Systems using 
bifacial panels must submit an alternative capacity factor subject to review and approval by the 
Program Administrator. All capacity factors submitted must be for a system’s first year; as stated 
below, annual REC delivery commitments will incorporate a 0.5% per year degradation factor.  
Payments for Illinois Solar for All incentives take the form of upfront payments upon energization of 
systems, with the similar conditions as the Adjustable Block Program that a system must also be 
registered in GATS or M-RETS to verify that it will produce RECs.  
 
476 As noted above in Section 8.4, the RERF sub-program funding amounts are gross budgets before deduction of administrative costs.  
Additionally, there could be unused utility funds and/or RERF funds from the sub-program budgets for 2018-2019 through 2021-2022 
that are rolled over to 2022-2023. 
477 20 ILCS 3855/1-56(b)(3). 
237 
 ",8. Illinois Solar for All ,[],565,18,illinois,True,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
238,246,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
REC delivery contracts are either with the Agency or an electric utility, depending on the funding 
source,478 and include the assignment of RECs from each system for 15 years. RECs from these 
contracts are applied to the annual RPS goals of the utility to which the project is interconnected, but 
do not count toward each utility’s new photovoltaic project targets.479 Projects that receive a contract 
through Illinois Solar for All are not eligible also to receive a contract through the Adjustable Block 
Program.480 
Contracts with the Agency (that utilize funds from the RERF) are standard contracts that include 
required state contract provisions—such as terms, conditions, and attachments—including a clause 
stating that payment is subject to appropriation. Contracts with the utilities may have similarities, 
but vary given the different requirements applicable to each.481 Similar to what was discussed in 
Section 7.14 regarding contracts for the Adjustable Block Program, the Agency published standard 
REC delivery contracts (one for the Agency as counterparty and one for a utility as counterparty) for 
Illinois Solar for All in May 2019; following the approval of the First Revised Plan the Agency updated 
the Illinois Solar for All REC contract structure following the concepts included in Section 7.13, 
including updates to the payment withholding in lieu of collateral option as discussed in Section 
7.12.1. This new contract was implemented beginning in the fourth program year, 2021-2022.   The 
Agency will again update the Illinois Solar for All REC contract in order to implement changes to 
program requirements in accordance with the Commission’s approval of this Plan in ICC Docket No. 
22-0231. 
The Act is silent on how to allocate RECs from projects located in the service territories of municipal 
utilities, rural electric cooperatives, or Mt. Carmel Public Utility. The Agency does not apply RECs 
from those projects procured through contracts with the Agency using the RERF to the utility RPS 
goals, while any RECs procured through contracts with a utility are applied to the RPS goals of the 
contracting utility.482 
8.5. Program Requirements and Incentives 
Section 1-56(b)(2) outlines four sub-programs of the Illinois Solar for All Program: 
1.  Low-Income Single-Family and Small Multifamily Solar 
2.  Low-Income Community Solar Project Initiative 
3.  Incentives for Non-Profits and Public Facilities 
4.  Low-income large multifamily solar 
 
478 See 20 ILCS 3855/1-56(b)(2). (“Contracts that will be paid with funds in the Illinois Power Agency Renewable Energy Resources Fund 
shall be executed by the Agency. Contracts that will be paid with funds collected by an electric utility shall be executed by the electric 
utility.”) 
479 See id. 
480 Section 1-56(b)(3) of the IPA Act requires that for Illinois Solar for All contracts, “[p]ayments for renewable energy credits shall be in 
exchange for all renewable energy credits generated by the system during the first 15 years of operation.” Sections 1-75(c)(1)(L)(ii) and 
(iii) both contain provisions related to the various components of the Adjustable Block Program that, “[t]he electric utility shall receive and 
retire all renewable energy credits generated by the project for the first 15 years of operation.” These two provisions from Section 1-
56(b)(3) and Section 1-75(c)(1)(L) are mutually exclusive as only one REC can be produced, transferred, and retired for each MWh of 
generation. 
481 See Docket No. 17-0838, Final Order dated April 3, 2018 at 151-152.   
482 To date no approved Illinois Solar for All projects are located in the service territories of rural electrical cooperatives or municipal 
utilities. 
238 
 ",8. Illinois Solar for All ,[],734,22,illinois,False,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
239,247,"Illinois Power Agency  2022 Long-Term Plan (Final)  August 23, 2022 
   
These sub-programs provide an incentive based on the price per REC from the Adjustable Block 
Program, with adjustments to that price as described below to account for the specific needs of the 
Illinois Solar for All Program. The Low-Income Distributed Generation Incentive sub-program was 
divided by Public Act 102-0662 into two separate sub-programs, the Low-Income Single-Family and 
Small Multifamily Solar sub-program, and the Low-income Large Multifamily Solar sub-program.  
In addition to the four Illinois Solar for All sub-programs, Section 1-56(b)(4) of the Act allows some 
flexibility  to  propose  changes  that  “more  effectively  maximizes  the  benefits  to  low-income 
customers"": 
In the course of the Commission proceeding initiated to review and approve the plan, 
including the Illinois Solar for All Program proposed by the Agency, a party may propose 
an additional low-income solar or solar incentive program, or modifications to the 
programs proposed by the Agency, and the Commission may approve an additional 
program, or modifications to the Agency's proposed program, if the additional or 
modified program more effectively maximizes the benefits to low-income customers 
after taking into account all relevant factors, including, but not limited to, the extent to 
which a competitive market for low-income solar has developed.483  
Section 1-56(b)(2) as amended by Public Act 102-0662 also states: 
In addition to the programs outlined in paragraphs (A) through (E), the Agency and 
other parties may propose additional programs through the Long-Term Renewable 
Resources  Procurement  Plan  developed  and  approved  under  paragraph  (5)  of 
subsection (b) of Section 16-111.5 of the Public Utilities Act. Additional programs may 
target market segments not specified above and may also include incentives targeted to 
increase  the  uptake  of  nonphotovoltaic  technologies  by  low-income  customers, 
including energy storage paired with photovoltaics, if the Commission determines that 
the Illinois Solar for All Program would provide greater benefits to the public health and 
well-being of low-income residents through also supporting that additional program 
versus supporting programs already authorized. 
The Agency is implementing two pilots addressing barriers expressed by stakeholders: 
•  The first pilot, described in Section 8.5.3.3, provides additional incentives for the home 
repairs and upgrades necessary to install solar on homes that are eligible for the Low-Income 
Single-Family and Small Multifamily Solar Program. 
 
•  Section 8.5.3.4 describes the second pilot, which will focus on reaching areas underserved by 
ILSFA, in which the Program Administrator will assume the majority of the customer-
interaction and public outreach functions.  Selection will prioritize Small and Emerging 
Vendors. 
8.5.1.  Energy Sovereignty 
As noted above in Section 8.2.4, Section 1-56(b)(2)(A)(i) of the IPA Act requires the Agency to reserve 
“a portion” of Illinois Solar for All “for projects that promote energy sovereignty through ownership 
 
483 20 ILCS 3855/1-56(b)(4). 
239 
 ",8. Illinois Solar for All ,[],638,13,illinois,False,2022 Long-Term Renewable Resources Procurement Plan,docs/raw/dump/illinois/IL_State_2022.pdf
